0.271993	0.976101	0.429137
0.373368	0.867214	0.711486
0.023899	0.587528	2.126106
0.119838	0.510746	2.514459
0.399556	0.756067	4.039882
0.976101	0.716312	5.003845
0.731317	0.699433	5.413117
0.948962	0.023899	6.773563
0.976101	0.108134	6.943203
0.696458	0.976101	8.691185
0.680875	0.927735	8.788588
0.976101	0.920907	9.482428
