0.502253	0.026959	1.440011
0.213506	0.973041	3.456641
0.194713	0.911466	3.587893
0.278619	0.973041	3.776885
0.973041	0.463427	5.341040
0.689741	0.255522	5.979161
0.973041	0.328828	7.123027
